# radioglobe coastline data
# generated by mkcoast from Natural Earth GeoJSON
-38.3938 145.5422
-38.3114 145.5184
-38.2437 145.4758
-38.2257 145.3664
-38.2376 145.2928
-38.2912 145.2489
-38.3836 145.1912
-38.5008 144.9596
-38.4363 144.8473
-38.3403 144.7178
-38.3474 144.7803
-38.3440 144.9114
-38.2584 145.0201
-38.2049 145.0670
-38.0913 145.1199
-38.0109 145.0496
-37.9522 144.9849
-37.8998 144.8913
-38.0771 144.5385
-38.1025 144.4653
-38.1369 144.3955
-38.1664 144.5178
-38.1576 144.5895
-38.2100 144.6652
-38.2841 144.5437
-38.3037 144.4479
-38.3482 144.3287
-38.4623 144.1016
-38.6988 143.8117
-38.7669 143.6867
-38.8209 143.5390
-38.7578 143.3385
-38.7432 143.2265
-38.6459 143.0826
-38.5809 142.8402
-38.4517 142.6121
-38.3863 142.4559
-38.3722 142.3445
-38.3994 142.1877
-38.2838 141.9247
-38.2714 141.7250
-38.3878 141.5939
-38.3798 141.4918
-38.3635 141.4242
-38.1720 141.2139
-38.0770 141.0109
-38.0284 140.6272
-37.8967 140.3904
-37.6422 140.2121
-37.3521 139.8748
-37.2458 139.7843
-37.1417 139.7423
-37.0596 139.7385
-36.9026 139.7839
-36.7480 139.8466
-36.6621 139.8573
-36.3714 139.7290
-36.0967 139.5487
-36.0104 139.4659
-35.8273 139.2449
-35.6893 139.0377
-35.6176 138.9851
-35.5808 138.9689
-35.5984 139.0669
-35.5423 139.1125
-35.5230 139.1780
-35.5977 139.2306
-35.6113 139.2895
-35.4859 139.2921
-35.4267 139.3251
-35.3994 139.3025
-35.3754 139.2825
-35.3473 139.1928
-35.3896 139.0937
-35.4433 139.0177
-35.4889 138.9152
-35.5368 138.8753
-35.5384 138.7710
-35.5508 138.7297
-35.6424 138.5219
-35.6447 138.3893
-35.6127 138.1844
-35.4865 138.2521
-35.4117 138.3329
-35.3258 138.3998
-35.0244 138.5111
-34.7636 138.4899
-34.6563 138.4362
-34.4403 138.2644
-34.3072 138.1862
-34.1698 138.0893
-34.2498 138.0413
-34.3341 138.0123
-34.4561 137.9192
-34.7274 137.8741
-35.1430 137.6917
-35.1480 137.5664
-35.1313 137.4596
-35.1787 137.2724
-35.2364 137.1444
-35.2365 137.0299
-35.2549 136.9666
-35.2397 136.8836
-34.9158 137.0143
-34.9247 137.1284
-34.9115 137.2521
-34.9170 137.3084
-34.9133 137.3910
-34.7645 137.4543
-34.5978 137.4930
-34.4902 137.4686
-34.3789 137.4590
-34.2521 137.4836
-34.1611 137.4938
-33.8591 137.6504
-33.7031 137.7809
-33.5791 137.9318
-33.4613 137.9140
-33.3141 137.8660
-33.2008 137.8523
-33.1651 137.9243
-33.0942 137.9926
-32.7707 137.9132
-32.6737 137.8631
-32.5781 137.7832
-32.7020 137.7818
-32.8232 137.7909
-32.9780 137.6802
-33.0892 137.5362
-33.1936 137.4423
-33.4302 137.3542
-33.6295 137.2373
-33.7030 137.1303
-33.7195 137.0345
-33.7502 136.9365
-33.8297 136.7835
-33.8966 136.6355
-33.9842 136.5259
-34.0300 136.4307
-34.4287 136.1211
-34.5619 135.9797
-34.6157 135.9506
-34.6609 135.8910
-34.7238 135.9026
-34.7668 135.9506
-34.9438 135.9985
-34.9818 135.9697
-34.9619 135.9191
-34.8633 135.7924
-34.8992 135.7125
-34.9396 135.6476
-34.7582 135.4809
-34.7155 135.4117
-34.6427 135.3242
-34.5798 135.2307
-34.5727 135.1908
-34.5857 135.1230
-34.5365 135.1296
-34.4966 135.1760
-34.4873 135.2168
-34.5456 135.2925
-34.5977 135.3787
-34.6020 135.4273
-34.5811 135.4500
-34.3756 135.3680
-34.1955 135.3120
-34.1423 135.2863
-33.9598 135.2189
-33.9067 135.1854
-33.7777 135.0421
-33.6264 134.8888
-33.4446 134.8467
-33.3283 134.7910
-33.2552 134.7190
-33.1901 134.6077
-33.1650 134.3013
-32.9791 134.1735
-32.7486 134.1004
-32.7334 134.1584
-32.7306 134.2271
-32.6587 134.2492
-32.5485 134.2342
-32.4117 133.9302
-32.2688 133.7867
-32.2072 133.6653
-32.1829 133.5514
-32.1885 133.4006
-32.1838 133.2121
-31.9563 132.7574
-31.9493 132.6486
-32.0200 132.3236
-32.0071 132.2146
-31.6963 131.7212
-31.5485 131.3932
-31.5210 131.2850
-31.4957 131.1437
-31.5318 131.0293
-31.5658 130.9481
-31.6040 130.7830
-31.5791 130.1298
-31.6272 129.5688

> 46
-17.7493 178.5749
-17.6990 178.5957
-17.6515 178.5916
-17.5958 178.5232
-17.5230 178.4109
-17.4385 178.3386
-17.4354 178.3095
